Station,Year,Month,Day,Night,DayLimit,NightLimit
MUM09,2017,5,70,67,75,70
MUM09,2017,6,73,69,75,70
MUM09,2017,7,74,71,75,70
MUM09,2017,8,73,68,75,70
MUM09,2017,9,70,67,75,70
MUM09,2017,10,69,65,75,70
MUM09,2017,11,70,66,75,70
MUM09,2017,12,70,67,75,70
MUM10,2017,1,72,68,65,55
MUM10,2017,2,72,67,65,55
MUM10,2017,3,70,66,65,55
MUM10,2017,4,71,66,65,55
MUM10,2017,5,70,66,65,55
MUM10,2017,6,72,69,65,55
MUM10,2017,7,73,69,65,55
MUM10,2017,8,72,68,65,55
MUM10,2017,9,72,67,65,55
MUM10,2017,10,72,67,65,55
MUM10,2017,11,72,67,65,55
MUM10,2017,12,72,67,65,55
BEN01,2018,1,62,62,55,45
BEN01,2018,2,60,59,55,45
BEN01,2018,3,59,58,55,45
BEN01,2018,4,60,60,55,45
BEN01,2018,5,65,65,55,45
BEN01,2018,6,67,67,55,45
BEN01,2018,7,68,67,55,45
BEN01,2018,8,68,67,55,45
BEN01,2018,9,70,69,55,45
BEN01,2018,10,67,67,55,45
BEN01,2018,11,67,67,55,45
BEN01,2018,12,68,67,55,45
BEN02,2018,1,55,53,65,55
BEN02,2018,2,59,52,65,55
BEN02,2018,3,59,56,65,55
BEN02,2018,4,55,54,65,55
BEN02,2018,5,55,66,65,55
BEN02,2018,6,51,49,65,55
BEN02,2018,7,59,56,65,55
BEN02,2018,8,74,69,65,55
BEN02,2018,9,62,59,65,55
BEN02,2018,10,61,59,65,55
BEN02,2018,11,60,58,65,55
BEN02,2018,12,59,56,65,55
BEN03,2018,1,74,67,55,45
BEN03,2018,2,75,68,55,45
BEN03,2018,3,77,71,55,45
BEN03,2018,4,76,69,55,45
BEN03,2018,5,75,70,55,45
BEN03,2018,6,77,73,55,45
BEN03,2018,7,77,72,55,45
BEN03,2018,8,75,71,55,45
BEN03,2018,9,74,69,55,45
BEN03,2018,10,62,56,55,45
BEN03,2018,11,63,57,55,45
BEN03,2018,12,56,50,55,45
BEN04,2018,1,65,59,65,55
BEN04,2018,2,68,60,65,55
BEN04,2018,3,67,61,65,55
BEN04,2018,4,67,62,65,55
BEN04,2018,5,67,61,65,55
BEN04,2018,6,67,62,65,55
BEN04,2018,7,67,62,65,55
BEN04,2018,8,67,62,65,55
BEN04,2018,9,67,62,65,55
BEN04,2018,10,67,62,65,55
BEN04,2018,11,67,62,65,55
BEN04,2018,12,67,62,65,55
BEN05,2018,1,65,56,75,70
BEN05,2018,2,65,56,75,70
BEN05,2018,3,65,57,75,70
BEN05,2018,4,64,57,75,70
BEN05,2018,5,62,57,75,70
BEN05,2018,6,63,57,75,70
BEN05,2018,7,63,57,75,70
BEN05,2018,8,63,57,75,70
BEN05,2018,9,63,58,75,70
BEN05,2018,10,62,56,75,70
BEN05,2018,11,62,57,75,70
BEN05,2018,12,62,57,75,70
BEN06,2018,1,71,64,65,55
BEN06,2018,2,71,65,65,55
BEN06,2018,3,71,64,65,55
BEN06,2018,4,71,65,65,55
BEN06,2018,5,71,65,65,55
BEN06,2018,6,72,66,65,55
BEN06,2018,7,73,67,65,55
BEN06,2018,8,73,67,65,55
BEN06,2018,9,72,66,65,55
BEN06,2018,10,72,65,65,55
BEN06,2018,11,72,65,65,55
BEN06,2018,12,72,66,65,55
BEN07,2018,1,59,54,50,40
BEN07,2018,2,60,55,50,40
BEN07,2018,3,60,54,50,40
BEN07,2018,4,58,53,50,40
BEN07,2018,5,59,54,50,40
BEN07,2018,6,60,54,50,40
BEN07,2018,7,61,54,50,40
BEN07,2018,8,60,54,50,40
BEN07,2018,9,58,53,50,40
BEN07,2018,10,59,53,50,40
BEN07,2018,11,59,53,50,40
BEN07,2018,12,58,53,50,40
BEN08,2018,1,66,62,75,70
BEN08,2018,2,66,63,75,70
BEN08,2018,3,66,62,75,70
BEN08,2018,4,65,61,75,70
BEN08,2018,5,65,62,75,70
BEN08,2018,6,66,64,75,70
BEN08,2018,7,68,64,75,70
BEN08,2018,8,67,64,75,70
BEN08,2018,9,68,66,75,70
BEN08,2018,10,67,62,75,70
BEN08,2018,11,67,63,75,70
BEN08,2018,12,68,64,75,70
BEN09,2018,1,54,54,50,40
BEN09,2018,2,51,58,50,40
BEN09,2018,3,61,67,50,40
BEN09,2018,4,50,55,50,40
BEN09,2018,5,47,57,50,40
BEN09,2018,6,70,65,50,40
BEN09,2018,7,70,65,50,40
BEN09,2018,8,69,66,50,40
BEN09,2018,9,69,65,50,40
BEN09,2018,10,68,62,50,40
BEN09,2018,11,65,29,50,40
BEN09,2018,12,64,61,50,40
BEN10,2018,1,63,57,55,45
BEN10,2018,2,64,58,55,45
BEN10,2018,3,64,57,55,45
BEN10,2018,4,62,55,55,45
BEN10,2018,5,62,55,55,45
BEN10,2018,6,66,61,55,45
BEN10,2018,7,67,62,55,45
BEN10,2018,8,66,61,55,45
BEN10,2018,9,62,56,55,45
BEN10,2018,10,63,54,55,45
BEN10,2018,11,64,57,55,45
BEN10,2018,12,62,57,55,45
CHE01,2018,1,71,61,50,40
CHE01,2018,2,70,61,50,40
CHE01,2018,3,68,61,50,40
CHE01,2018,4,55,54,50,40
CHE01,2018,5,35,31,50,40
CHE01,2018,6,32,31,50,40
CHE01,2018,7,47,46,50,40
CHE01,2018,8,56,55,50,40
CHE01,2018,9,60,59,50,40
CHE01,2018,10,56,56,50,40
CHE01,2018,11,59,59,50,40
CHE01,2018,12,58,57,50,40
CHE02,2018,1,77,74,75,70
CHE02,2018,2,77,74,75,70
CHE02,2018,3,77,75,75,70
CHE02,2018,4,77,74,75,70
CHE02,2018,5,76,74,75,70
CHE02,2018,6,76,74,75,70
CHE02,2018,7,76,74,75,70
CHE02,2018,8,76,73,75,70
CHE02,2018,9,76,74,75,70
CHE02,2018,10,76,74,75,70
CHE02,2018,11,77,74,75,70
CHE02,2018,12,77,74,75,70
CHE03,2018,1,79,79,65,55
CHE03,2018,2,80,79,65,55
CHE03,2018,3,74,71,65,55
CHE03,2018,4,62,56,65,55
CHE03,2018,5,60,49,65,55
CHE03,2018,6,60,52,65,55
CHE03,2018,7,60,51,65,55
CHE03,2018,8,67,65,65,55
CHE03,2018,9,63,56,65,55
CHE03,2018,10,64,58,65,55
CHE03,2018,11,70,68,65,55
CHE03,2018,12,65,63,65,55
CHE04,2018,1,76,69,65,55
CHE04,2018,2,75,70,65,55
CHE04,2018,3,77,72,65,55
CHE04,2018,4,77,72,65,55
CHE04,2018,5,75,71,65,55
CHE04,2018,6,74,69,65,55
CHE04,2018,7,75,68,65,55
CHE04,2018,8,75,68,65,55
CHE04,2018,9,75,69,65,55
CHE04,2018,10,75,67,65,55
CHE04,2018,11,75,68,65,55
CHE04,2018,12,75,69,65,55
CHE05,2018,1,64,66,55,45
CHE05,2018,2,71,69,55,45
CHE05,2018,3,73,71,55,45
CHE05,2018,4,73,72,55,45
CHE05,2018,5,66,61,55,45
CHE05,2018,6,61,60,55,45
CHE05,2018,7,66,66,55,45
CHE05,2018,8,66,64,55,45
CHE05,2018,9,52,49,55,45
CHE05,2018,10,58,58,55,45
CHE05,2018,11,54,55,55,45
CHE05,2018,12,52,53,55,45
CHE06,2018,1,71,72,65,55
CHE06,2018,2,67,69,65,55
CHE06,2018,3,68,69,65,55
CHE06,2018,4,74,71,65,55
CHE06,2018,5,71,73,65,55
CHE06,2018,6,72,68,65,55
CHE06,2018,7,73,68,65,55
CHE06,2018,8,68,68,65,55
CHE06,2018,9,74,71,65,55
CHE06,2018,10,72,73,65,55
CHE06,2018,11,72,73,65,55
CHE06,2018,12,62,64,65,55
CHE07,2018,1,75,67,55,45
CHE07,2018,2,81,80,55,45
CHE07,2018,3,65,61,55,45
CHE07,2018,4,62,56,55,45
CHE07,2018,5,61,55,55,45
CHE07,2018,6,61,55,55,45
CHE07,2018,7,59,53,55,45
CHE07,2018,8,81,80,55,45
CHE07,2018,9,58,57,55,45
CHE07,2018,10,64,64,55,45
CHE07,2018,11,66,67,55,45
CHE07,2018,12,68,64,55,45
CHE08,2018,1,71,65,65,55
CHE08,2018,2,72,67,65,55
CHE08,2018,3,76,71,65,55
CHE08,2018,4,76,73,65,55
CHE08,2018,5,73,70,65,55
CHE08,2018,6,70,65,65,55
CHE08,2018,7,70,65,65,55
CHE08,2018,8,73,68,65,55
CHE08,2018,9,72,67,65,55
CHE08,2018,10,70,63,65,55
CHE08,2018,11,71,64,65,55
CHE08,2018,12,72,63,65,55
CHE09,2018,1,67,60,50,40
CHE09,2018,2,67,62,50,40
CHE09,2018,3,67,62,50,40
CHE09,2018,4,67,63,50,40
CHE09,2018,5,65,61,50,40
CHE09,2018,6,65,59,50,40
CHE09,2018,7,66,57,50,40
CHE09,2018,8,67,59,50,40
CHE09,2018,9,67,61,50,40
CHE09,2018,10,66,55,50,40
CHE09,2018,11,67,57,50,40
CHE09,2018,12,67,58,50,40
CHE10,2018,1,68,60,55,45
CHE10,2018,2,68,62,55,45
CHE10,2018,3,68,63,55,45
CHE10,2018,4,67,63,55,45
CHE10,2018,5,66,62,55,45
CHE10,2018,6,67,64,55,45
CHE10,2018,7,66,60,55,45
CHE10,2018,8,66,60,55,45
CHE10,2018,9,65,60,55,45
CHE10,2018,10,64,58,55,45
CHE10,2018,11,59,58,55,45
CHE10,2018,12,48,59,55,45
DEL01,2018,1,53,52,50,40
DEL01,2018,2,53,53,50,40
DEL01,2018,3,53,53,50,40
DEL01,2018,4,55,58,50,40
DEL01,2018,5,55,57,50,40
DEL01,2018,6,53,53,50,40
DEL01,2018,7,57,56,50,40
DEL01,2018,8,53,53,50,40
DEL01,2018,9,58,58,50,40
DEL01,2018,10,62,62,50,40
DEL01,2018,11,62,62,50,40
DEL01,2018,12,62,62,50,40
DEL02,2018,1,66,56,65,55
DEL02,2018,2,66,58,65,55
DEL02,2018,3,65,57,65,55
DEL02,2018,4,66,58,65,55
DEL02,2018,5,66,58,65,55
DEL02,2018,6,66,58,65,55
DEL02,2018,7,67,59,65,55
DEL02,2018,8,67,58,65,55
DEL02,2018,9,66,58,65,55
DEL02,2018,10,66,58,65,55
DEL02,2018,11,66,58,65,55
DEL02,2018,12,66,58,65,55
DEL03,2018,1,54,48,50,40
DEL03,2018,2,55,50,50,40
DEL03,2018,3,54,50,50,40
DEL03,2018,4,55,52,50,40
DEL03,2018,5,57,52,50,40
DEL03,2018,6,56,50,50,40
DEL03,2018,7,56,51,50,40
DEL03,2018,8,57,53,50,40
DEL03,2018,9,57,55,50,40
DEL03,2018,10,57,53,50,40
DEL03,2018,11,56,52,50,40
DEL03,2018,12,55,52,50,40
DEL04,2018,1,73,69,65,55
DEL04,2018,2,73,69,65,55
DEL04,2018,3,73,69,65,55
DEL04,2018,4,73,70,65,55
DEL04,2018,5,72,70,65,55
DEL04,2018,6,72,70,65,55
DEL04,2018,7,73,70,65,55
DEL04,2018,8,73,70,65,55
DEL04,2018,9,73,70,65,55
DEL04,2018,10,74,70,65,55
DEL04,2018,11,74,70,65,55
DEL04,2018,12,74,70,65,55
DEL05,2018,1,58,54,50,40
DEL05,2018,2,58,56,50,40
DEL05,2018,3,58,55,50,40
DEL05,2018,4,57,55,50,40
DEL05,2018,5,57,55,50,40
DEL05,2018,6,57,54,50,40
DEL05,2018,7,56,56,50,40
DEL05,2018,8,57,55,50,40
DEL05,2018,9,57,54,50,40
DEL05,2018,10,57,55,50,40
DEL05,2018,11,57,54,50,40
DEL05,2018,12,58,56,50,40
DEL06,2018,1,61,58,65,55
DEL06,2018,2,61,58,65,55
DEL06,2018,3,61,59,65,55
DEL06,2018,4,61,59,65,55
DEL06,2018,5,60,59,65,55
DEL06,2018,6,61,60,65,55
DEL06,2018,7,62,60,65,55
DEL06,2018,8,61,59,65,55
DEL06,2018,9,62,58,65,55
DEL06,2018,10,61,59,65,55
DEL06,2018,11,60,58,65,55
DEL06,2018,12,61,58,65,55
DEL07,2018,1,60,53,50,40
DEL07,2018,2,61,55,50,40
DEL07,2018,3,59,54,50,40
DEL07,2018,4,62,55,50,40
DEL07,2018,5,60,55,50,40
DEL07,2018,6,60,55,50,40
DEL07,2018,7,61,55,50,40
DEL07,2018,8,61,55,50,40
DEL07,2018,9,62,54,50,40
DEL07,2018,10,60,54,50,40
DEL07,2018,11,65,56,50,40
DEL07,2018,12,62,54,50,40
DEL08,2018,1,66,63,65,55
DEL08,2018,2,67,64,65,55
DEL08,2018,3,67,64,65,55
DEL08,2018,4,68,65,65,55
DEL08,2018,5,68,65,65,55
DEL08,2018,6,67,64,65,55
DEL08,2018,7,67,65,65,55
DEL08,2018,8,64,62,65,55
DEL08,2018,9,65,62,65,55
DEL08,2018,10,64,62,65,55
DEL08,2018,11,65,63,65,55
DEL08,2018,12,67,68,65,55
DEL09,2018,1,55,47,50,40
DEL09,2018,2,57,48,50,40
DEL09,2018,3,56,49,50,40
DEL09,2018,4,57,49,50,40
DEL09,2018,5,56,49,50,40
DEL09,2018,6,56,50,50,40
DEL09,2018,7,62,53,50,40
DEL09,2018,8,56,54,50,40
DEL09,2018,9,56,48,50,40
DEL09,2018,10,62,56,50,40
DEL09,2018,11,55,49,50,40
DEL09,2018,12,55,48,50,40
DEL10,2018,1,59,51,55,45
DEL10,2018,2,60,52,55,45
DEL10,2018,3,59,51,55,45
DEL10,2018,4,60,53,55,45
DEL10,2018,5,60,55,55,45
DEL10,2018,6,62,55,55,45
DEL10,2018,7,60,53,55,45
DEL10,2018,8,60,52,55,45
DEL10,2018,9,60,52,55,45
DEL10,2018,10,58,51,55,45
DEL10,2018,11,58,53,55,45
DEL10,2018,12,58,52,55,45
HYD01,2018,1,74,67,65,55
HYD01,2018,2,74,67,65,55
HYD01,2018,3,74,67,65,55
HYD01,2018,4,74,67,65,55
HYD01,2018,5,73,67,65,55
HYD01,2018,6,75,71,65,55
HYD01,2018,7,76,69,65,55
HYD01,2018,8,75,69,65,55
HYD01,2018,9,74,68,65,55
HYD01,2018,10,74,67,65,55
HYD01,2018,11,74,67,65,55
HYD01,2018,12,74,67,65,55
HYD02,2018,1,73,73,75,70
HYD02,2018,2,71,70,75,70
HYD02,2018,3,69,67,75,70
HYD02,2018,4,70,66,75,70
HYD02,2018,5,71,69,75,70
HYD02,2018,6,64,50,75,70
HYD02,2018,7,56,46,75,70
HYD02,2018,8,55,44,75,70
HYD02,2018,9,61,55,75,70
HYD02,2018,10,78,78,75,70
HYD02,2018,11,84,85,75,70
HYD02,2018,12,82,76,75,70
HYD03,2018,1,61,56,55,45
HYD03,2018,2,63,56,55,45
HYD03,2018,3,62,56,55,45
HYD03,2018,4,61,56,55,45
HYD03,2018,5,61,56,55,45
HYD03,2018,6,62,57,55,45
HYD03,2018,7,62,57,55,45
HYD03,2018,8,62,57,55,45
HYD03,2018,9,61,55,55,45
HYD03,2018,10,59,53,55,45
HYD03,2018,11,59,54,55,45
HYD03,2018,12,59,54,55,45
HYD04,2018,1,54,49,50,40
HYD04,2018,2,55,49,50,40
HYD04,2018,3,55,49,50,40
HYD04,2018,4,55,51,50,40
HYD04,2018,5,56,51,50,40
HYD04,2018,6,56,51,50,40
HYD04,2018,7,55,50,50,40
HYD04,2018,8,55,50,50,40
HYD04,2018,9,54,50,50,40
HYD04,2018,10,55,49,50,40
HYD04,2018,11,55,50,50,40
HYD04,2018,12,54,49,50,40
HYD05,2018,1,71,65,65,55
HYD05,2018,2,71,65,65,55
HYD05,2018,3,70,65,65,55
HYD05,2018,4,71,65,65,55
HYD05,2018,5,70,65,65,55
HYD05,2018,6,71,66,65,55
HYD05,2018,7,71,66,65,55
HYD05,2018,8,71,65,65,55
HYD05,2018,9,65,59,65,55
HYD05,2018,10,70,64,65,55
HYD05,2018,11,71,64,65,55
HYD05,2018,12,71,65,65,55
HYD06,2018,1,60,52,55,45
HYD06,2018,2,60,52,55,45
HYD06,2018,3,60,53,55,45
HYD06,2018,4,60,54,55,45
HYD06,2018,5,59,54,55,45
HYD06,2018,6,62,59,55,45
HYD06,2018,7,64,61,55,45
HYD06,2018,8,64,59,55,45
HYD06,2018,9,57,53,55,45
HYD06,2018,10,61,53,55,45
HYD06,2018,11,66,60,55,45
HYD06,2018,12,80,76,55,45
HYD07,2018,1,65,56,75,70
HYD07,2018,2,69,60,75,70
HYD07,2018,3,68,59,75,70
HYD07,2018,4,66,60,75,70
HYD07,2018,5,68,62,75,70
HYD07,2018,6,77,71,75,70
HYD07,2018,7,79,71,75,70
HYD07,2018,8,72,62,75,70
HYD07,2018,9,71,61,75,70
HYD07,2018,10,64,55,75,70
HYD07,2018,11,69,60,75,70
HYD07,2018,12,62,56,75,70
HYD08,2018,1,57,52,50,40
HYD08,2018,2,60,53,50,40
HYD08,2018,3,59,53,50,40
HYD08,2018,4,59,55,50,40
HYD08,2018,5,59,55,50,40
HYD08,2018,6,61,56,50,40
HYD08,2018,7,64,59,50,40
HYD08,2018,8,63,58,50,40
HYD08,2018,9,58,51,50,40
HYD08,2018,10,59,51,50,40
HYD08,2018,11,58,52,50,40
HYD08,2018,12,56,53,50,40
HYD09,2018,1,76,77,65,55
HYD09,2018,2,72,75,65,55
HYD09,2018,3,76,78,65,55
HYD09,2018,4,88,88,65,55
HYD09,2018,5,76,76,65,55
HYD09,2018,6,76,77,65,55
HYD09,2018,7,82,80,65,55
HYD09,2018,8,77,80,65,55
HYD09,2018,9,87,92,65,55
HYD09,2018,10,82,82,65,55
HYD09,2018,11,82,82,65,55
HYD09,2018,12,85,85,65,55
HYD10,2018,1,70,66,65,55
HYD10,2018,2,70,67,65,55
HYD10,2018,3,69,66,65,55
HYD10,2018,4,69,67,65,55
HYD10,2018,5,69,67,65,55
HYD10,2018,6,70,68,65,55
HYD10,2018,7,72,69,65,55
HYD10,2018,8,73,69,65,55
HYD10,2018,9,71,67,65,55
HYD10,2018,10,70,67,65,55
HYD10,2018,11,70,67,65,55
HYD10,2018,12,70,67,65,55
KOL01,2018,1,70,71,75,70
KOL01,2018,2,70,71,75,70
KOL01,2018,3,69,69,75,70
KOL01,2018,4,65,67,75,70
KOL01,2018,5,67,68,75,70
KOL01,2018,6,60,62,75,70
KOL01,2018,7,62,63,75,70
KOL01,2018,8,62,63,75,70
KOL01,2018,9,58,59,75,70
KOL01,2018,10,62,63,75,70
KOL01,2018,11,68,68,75,70
KOL01,2018,12,66,66,75,70
KOL02,2018,1,70,70,65,55
KOL02,2018,2,72,73,65,55
KOL02,2018,3,72,72,65,55
KOL02,2018,4,73,73,65,55
KOL02,2018,5,73,73,65,55
KOL02,2018,6,73,73,65,55
KOL02,2018,7,74,74,65,55
KOL02,2018,8,73,73,65,55
KOL02,2018,9,71,72,65,55
KOL02,2018,10,63,60,65,55
KOL02,2018,11,70,69,65,55
KOL02,2018,12,71,72,65,55
KOL03,2018,1,69,69,55,45
KOL03,2018,2,61,60,55,45
KOL03,2018,3,66,64,55,45
KOL03,2018,4,66,64,55,45
KOL03,2018,5,61,60,55,45
KOL03,2018,6,59,59,55,45
KOL03,2018,7,66,67,55,45
KOL03,2018,8,65,66,55,45
KOL03,2018,9,61,62,55,45
KOL03,2018,10,62,62,55,45
KOL03,2018,11,62,62,55,45
KOL03,2018,12,53,53,55,45
KOL04,2018,1,65,58,50,40
KOL04,2018,2,65,59,50,40
KOL04,2018,3,65,60,50,40
KOL04,2018,4,66,62,50,40
KOL04,2018,5,66,61,50,40
KOL04,2018,6,65,60,50,40
KOL04,2018,7,66,61,50,40
KOL04,2018,8,67,61,50,40
KOL04,2018,9,67,62,50,40
KOL04,2018,10,71,70,50,40
KOL04,2018,11,75,77,50,40
KOL04,2018,12,68,65,50,40
KOL05,2018,1,62,57,65,55
KOL05,2018,2,63,58,65,55
KOL05,2018,3,62,57,65,55
KOL05,2018,4,62,58,65,55
KOL05,2018,5,63,57,65,55
KOL05,2018,6,64,58,65,55
KOL05,2018,7,66,62,65,55
KOL05,2018,8,70,69,65,55
KOL05,2018,9,69,67,65,55
KOL05,2018,10,64,63,65,55
KOL05,2018,11,62,58,65,55
KOL05,2018,12,63,57,65,55
KOL06,2018,1,61,51,55,45
KOL06,2018,2,59,52,55,45
KOL06,2018,3,60,54,55,45
KOL06,2018,4,62,58,55,45
KOL06,2018,5,64,61,55,45
KOL06,2018,6,60,55,55,45
KOL06,2018,7,61,56,55,45
KOL06,2018,8,60,54,55,45
KOL06,2018,9,71,66,55,45
KOL06,2018,10,83,81,55,45
KOL06,2018,11,59,53,55,45
KOL06,2018,12,65,57,55,45
KOL07,2018,1,63,57,50,40
KOL07,2018,2,65,59,50,40
KOL07,2018,3,64,60,50,40
KOL07,2018,4,67,60,50,40
KOL07,2018,5,69,62,50,40
KOL07,2018,6,66,60,50,40
KOL07,2018,7,66,61,50,40
KOL07,2018,8,66,61,50,40
KOL07,2018,9,65,60,50,40
KOL07,2018,10,63,59,50,40
KOL07,2018,11,64,59,50,40
KOL07,2018,12,67,59,50,40
KOL08,2018,1,67,64,65,55
KOL08,2018,2,67,64,65,55
KOL08,2018,3,66,64,65,55
KOL08,2018,4,67,64,65,55
KOL08,2018,5,67,64,65,55
KOL08,2018,6,67,64,65,55
KOL08,2018,7,67,64,65,55
KOL08,2018,8,67,64,65,55
KOL08,2018,9,68,64,65,55
KOL08,2018,10,67,65,65,55
KOL08,2018,11,67,65,65,55
KOL08,2018,12,67,64,65,55
KOL09,2018,1,75,69,55,45
KOL09,2018,2,75,69,55,45
KOL09,2018,3,73,68,55,45
KOL09,2018,4,74,69,55,45
KOL09,2018,5,74,69,55,45
KOL09,2018,6,74,69,55,45
KOL09,2018,7,75,69,55,45
KOL09,2018,8,76,70,55,45
KOL09,2018,9,75,70,55,45
KOL09,2018,10,75,71,55,45
KOL09,2018,11,75,70,55,45
KOL09,2018,12,75,69,55,45
KOL10,2018,1,64,60,75,70
KOL10,2018,2,64,60,75,70
KOL10,2018,3,64,61,75,70
KOL10,2018,4,66,63,75,70
KOL10,2018,5,67,63,75,70
KOL10,2018,6,65,62,75,70
KOL10,2018,7,65,61,75,70
KOL10,2018,8,63,60,75,70
KOL10,2018,9,65,61,75,70
KOL10,2018,10,64,61,75,70
KOL10,2018,11,64,61,75,70
KOL10,2018,12,68,64,75,70
LUC01,2018,1,68,61,75,70
LUC01,2018,2,68,62,75,70
LUC01,2018,3,67,61,75,70
LUC01,2018,4,68,61,75,70
LUC01,2018,5,68,62,75,70
LUC01,2018,6,69,65,75,70
LUC01,2018,7,68,61,75,70
LUC01,2018,8,67,60,75,70
LUC01,2018,9,67,61,75,70
LUC01,2018,10,64,58,75,70
LUC01,2018,11,62,55,75,70
LUC01,2018,12,62,55,75,70
LUC02,2018,1,73,71,65,55
LUC02,2018,2,71,68,65,55
LUC02,2018,3,75,69,65,55
LUC02,2018,4,73,68,65,55
LUC02,2018,5,74,69,65,55
LUC02,2018,6,71,67,65,55
LUC02,2018,7,69,63,65,55
LUC02,2018,8,55,49,65,55
LUC02,2018,9,55,53,65,55
LUC02,2018,10,63,60,65,55
LUC02,2018,11,69,66,65,55
LUC02,2018,12,70,68,65,55
LUC03,2018,1,58,49,50,40
LUC03,2018,2,59,51,50,40
LUC03,2018,3,59,53,50,40
LUC03,2018,4,60,55,50,40
LUC03,2018,5,62,57,50,40
LUC03,2018,6,64,56,50,40
LUC03,2018,7,57,52,50,40
LUC03,2018,8,54,48,50,40
LUC03,2018,9,55,49,50,40
LUC03,2018,10,58,53,50,40
LUC03,2018,11,60,53,50,40
LUC03,2018,12,60,54,50,40
LUC04,2018,1,57,44,55,45
LUC04,2018,2,58,48,55,45
LUC04,2018,3,57,51,55,45
LUC04,2018,4,57,52,55,45
LUC04,2018,5,56,54,55,45
LUC04,2018,6,55,53,55,45
LUC04,2018,7,55,51,55,45
LUC04,2018,8,46,40,55,45
LUC04,2018,9,46,40,55,45
LUC04,2018,10,52,43,55,45
LUC04,2018,11,52,41,55,45
LUC04,2018,12,51,37,55,45
LUC05,2018,1,65,57,50,40
LUC05,2018,2,66,59,50,40
LUC05,2018,3,65,59,50,40
LUC05,2018,4,65,60,50,40
LUC05,2018,5,66,61,50,40
LUC05,2018,6,66,61,50,40
LUC05,2018,7,66,60,50,40
LUC05,2018,8,66,59,50,40
LUC05,2018,9,66,60,50,40
LUC05,2018,10,66,60,50,40
LUC05,2018,11,66,60,50,40
LUC05,2018,12,67,60,50,40
LUC06,2018,1,64,54,75,70
LUC06,2018,2,65,57,75,70
LUC06,2018,3,65,56,75,70
LUC06,2018,4,63,54,75,70
LUC06,2018,5,69,55,75,70
LUC06,2018,6,64,54,75,70
LUC06,2018,7,64,57,75,70
LUC06,2018,8,66,56,75,70
LUC06,2018,9,66,56,75,70
LUC06,2018,10,66,58,75,70
LUC06,2018,11,65,59,75,70
LUC06,2018,12,67,57,75,70
LUC07,2018,1,66,58,50,40
LUC07,2018,2,65,59,50,40
LUC07,2018,3,65,59,50,40
LUC07,2018,4,65,61,50,40
LUC07,2018,5,65,61,50,40
LUC07,2018,6,66,62,50,40
LUC07,2018,7,66,60,50,40
LUC07,2018,8,65,59,50,40
LUC07,2018,9,65,61,50,40
LUC07,2018,10,65,60,50,40
LUC07,2018,11,64,58,50,40
LUC07,2018,12,64,57,50,40
LUC08,2018,1,77,67,65,55
LUC08,2018,2,77,69,65,55
LUC08,2018,3,76,68,65,55
LUC08,2018,4,76,69,65,55
LUC08,2018,5,76,71,65,55
LUC08,2018,6,77,72,65,55
LUC08,2018,7,77,69,65,55
LUC08,2018,8,77,69,65,55
LUC08,2018,9,77,68,65,55
LUC08,2018,10,77,70,65,55
LUC08,2018,11,76,68,65,55
LUC08,2018,12,76,68,65,55
LUC09,2018,1,69,57,65,55
LUC09,2018,2,64,58,65,55
LUC09,2018,3,64,58,65,55
LUC09,2018,4,65,60,65,55
LUC09,2018,5,63,61,65,55
LUC09,2018,6,64,61,65,55
LUC09,2018,7,64,60,65,55
LUC09,2018,8,63,58,65,55
LUC09,2018,9,63,59,65,55
LUC09,2018,10,64,59,65,55
LUC09,2018,11,63,57,65,55
LUC09,2018,12,63,59,65,55
LUC10,2018,1,63,59,65,55
LUC10,2018,2,63,57,65,55
LUC10,2018,3,64,60,65,55
LUC10,2018,4,64,60,65,55
LUC10,2018,5,64,60,65,55
LUC10,2018,6,64,59,65,55
LUC10,2018,7,64,60,65,55
LUC10,2018,8,64,60,65,55
LUC10,2018,9,64,61,65,55
LUC10,2018,10,62,59,65,55
LUC10,2018,11,63,57,65,55
LUC10,2018,12,63,59,65,55
MUM01,2018,1,40,40,50,40
MUM01,2018,2,42,43,50,40
MUM01,2018,3,51,53,50,40
MUM01,2018,4,50,51,50,40
MUM01,2018,5,44,44,50,40
MUM01,2018,6,51,50,50,40
MUM01,2018,7,65,65,50,40
MUM01,2018,8,65,64,50,40
MUM01,2018,9,59,51,50,40
MUM01,2018,10,68,69,50,40
MUM01,2018,11,53,53,50,40
MUM01,2018,12,67,67,50,40
MUM02,2018,1,61,61,65,55
MUM02,2018,2,63,63,65,55
MUM02,2018,3,65,64,65,55
MUM02,2018,4,65,65,65,55
MUM02,2018,5,62,62,65,55
MUM02,2018,6,62,62,65,55
MUM02,2018,7,60,60,65,55
MUM02,2018,8,56,55,65,55
MUM02,2018,9,59,59,65,55
MUM02,2018,10,68,69,65,55
MUM02,2018,11,63,63,65,55
MUM02,2018,12,64,63,65,55
MUM03,2018,1,66,62,65,55
MUM03,2018,2,65,62,65,55
MUM03,2018,3,66,61,65,55
MUM03,2018,4,70,69,65,55
MUM03,2018,5,73,84,65,55
MUM03,2018,6,69,61,65,55
MUM03,2018,7,69,67,65,55
MUM03,2018,8,68,67,65,55
MUM03,2018,9,68,66,65,55
MUM03,2018,10,69,61,65,55
MUM03,2018,11,68,60,65,55
MUM03,2018,12,68,63,65,55
